GWAS Trait	Gene	MR_outcome	MR_exposure	method	nsnp	b	se	pval	MR_dir	MR_source	MR_QTL
SCZ	MCM3	SCZ	MCM3	Inverse variance weighted	2	-0.019355462	0.022029358	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SEMA5A	SCZ	SEMA5A	Wald ratio	1	-0.047123709	0.053635861	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EIF4G3	SCZ	EIF4G3	Wald ratio	1	-0.040363224	0.045942447	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	STAT4	SCZ	STAT4	Wald ratio	1	-0.020570218	0.023431459	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ALKAL2	SCZ	ALKAL2	Wald ratio	1	-0.035008818	0.039878415	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	USP14	SCZ	USP14	Wald ratio	1	0.020567956	0.02342973	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RAB11FIP1	SCZ	RAB11FIP1	Wald ratio	1	0.034856772	0.039706657	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EFCAB10	EFCAB10	SCZ	Wald ratio	1	0.357833119	0.407801004	3.80E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	MRPS10	MRPS10	SCZ	Wald ratio	1	0.58793763	0.670240321	3.80E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	OBSCN	SCZ	OBSCN	Inverse variance weighted	2	0.015273924	0.017413619	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SOS2	SCZ	SOS2	Wald ratio	1	0.030178658	0.034410104	3.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMEM52	TMEM52	SCZ	Wald ratio	1	-0.403300108	0.460008668	3.81E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ISCA1	SCZ	ISCA1	Wald ratio	1	0.044526591	0.050788797	3.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MLKL	SCZ	MLKL	Wald ratio	1	0.021184657	0.024172237	3.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CFLAR	CFLAR	SCZ	Wald ratio	1	-0.459476528	0.524278998	3.81E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NOMO2	SCZ	NOMO2	Wald ratio	1	0.060726616	0.069312573	3.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DYNC2LI1	SCZ	DYNC2LI1	Wald ratio	1	0.018899566	0.021579355	3.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ISCA2	SCZ	ISCA2	Wald ratio	1	-0.038999417	0.044549548	3.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SULF2	SCZ	SULF2	Inverse variance weighted	2	0.029722644	0.033954936	3.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RBM26	RBM26	SCZ	Wald ratio	1	0.397947679	0.454745993	3.82E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SSH1	SCZ	SSH1	Wald ratio	1	0.048736028	0.055698318	3.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CCNYL1	SCZ	CCNYL1	Wald ratio	1	-0.033455279	0.038234604	3.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	S1PR4	SCZ	S1PR4	Inverse variance weighted	2	0.019927761	0.022795725	3.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PPIP5K2	SCZ	PPIP5K2	Wald ratio	1	-0.050697828	0.057999683	3.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LTC4S	SCZ	LTC4S	Wald ratio	1	0.027918987	0.031940074	3.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SMAP2	SCZ	SMAP2	Wald ratio	1	-0.029142816	0.033356466	3.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MT1X	SCZ	MT1X	Wald ratio	1	0.026830784	0.030710146	3.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MPHOSPH9	MPHOSPH9	SCZ	Inverse variance weighted	2	-0.669134943	0.765979703	3.82E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TUBGCP4	TUBGCP4	SCZ	Wald ratio	1	-0.456140952	0.522575895	3.83E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	C2orf69	C2orf69	SCZ	Inverse variance weighted	2	-0.291656675	0.334240562	3.83E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	COL9A1	SCZ	COL9A1	Wald ratio	1	0.040378744	0.046276762	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SORBS1	SCZ	SORBS1	Wald ratio	1	0.048127382	0.055171352	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MTIF3	SCZ	MTIF3	Wald ratio	1	0.019346071	0.022177581	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MRPS18C	SCZ	MRPS18C	Wald ratio	1	0.029537991	0.033861201	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LMBRD1	SCZ	LMBRD1	Wald ratio	1	0.027000374	0.030952175	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FMN2	FMN2	SCZ	Wald ratio	1	0.392829299	0.45032966	3.83E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ARSG	SCZ	ARSG	Wald ratio	1	-0.041795642	0.047935461	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RPL14	SCZ	RPL14	Wald ratio	1	0.030524912	0.03500905	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GHR	SCZ	GHR	Wald ratio	1	-0.017526267	0.020102147	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CLEC5A	SCZ	CLEC5A	Wald ratio	1	-0.021079028	0.024177066	3.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CYP11B1	CYP11B1	SCZ	Inverse variance weighted	2	-0.262970448	0.30196517	3.84E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RAPSN	SCZ	RAPSN	Wald ratio	1	0.039098115	0.044898742	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RBMS2	RBMS2	SCZ	Wald ratio	1	0.322080278	0.370059494	3.84E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RNASEH2B	SCZ	RNASEH2B	Inverse variance weighted	2	-0.010164077	0.011679136	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GCNT1	SCZ	GCNT1	Inverse variance weighted	2	-0.026676998	0.030655398	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	YWHAQ	SCZ	YWHAQ	Inverse variance weighted	2	-0.031951271	0.036718771	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000285130	SCZ	ENSG00000285130	Wald ratio	1	0.034468122	0.039615575	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ACSL1	SCZ	ACSL1	Wald ratio	1	-0.022443961	0.025803588	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TBK1	SCZ	TBK1	Wald ratio	1	0.049395757	0.056789787	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RALBP1	SCZ	RALBP1	Wald ratio	1	0.039611312	0.045541624	3.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NPC2	SCZ	NPC2	Wald ratio	1	-0.038451778	0.044219544	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MAZ	MAZ	SCZ	Wald ratio	1	0.35458583	0.40788101	3.85E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	WDR54	WDR54	SCZ	Wald ratio	1	-0.458624458	0.528047286	3.85E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DRAM1	SCZ	DRAM1	Inverse variance weighted	2	0.023414835	0.02696026	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	C11orf58	SCZ	C11orf58	Wald ratio	1	0.030516678	0.035143967	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RNF10	SCZ	RNF10	Wald ratio	1	0.036533375	0.042077422	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DYNLL1	SCZ	DYNLL1	Wald ratio	1	0.037659855	0.043374849	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KBTBD2	SCZ	KBTBD2	Wald ratio	1	0.02244564	0.025851832	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	AUP1	AUP1	SCZ	Wald ratio	1	-0.458425776	0.528047286	3.85E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	HSPA4L	SCZ	HSPA4L	Wald ratio	1	0.040452718	0.046603334	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SPACDR	SCZ	SPACDR	Wald ratio	1	-0.025710798	0.029619985	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	C8orf58	SCZ	C8orf58	Wald ratio	1	-0.015259758	0.017579921	3.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PLIN5	SCZ	PLIN5	Wald ratio	1	-0.049265225	0.056811651	3.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EXD1	EXD1	SCZ	Wald ratio	1	0.416402133	0.480207606	3.86E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NEK3	SCZ	NEK3	Wald ratio	1	-0.017096452	0.019726676	3.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PPFIA4	SCZ	PPFIA4	Wald ratio	1	-0.035468572	0.040925275	3.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EPN2	SCZ	EPN2	Wald ratio	1	-0.047209344	0.054543375	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PSG4	SCZ	PSG4	Wald ratio	1	-0.021948808	0.025359587	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KMT2C	SCZ	KMT2C	Wald ratio	1	0.043975589	0.050816236	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PNPO	SCZ	PNPO	Wald ratio	1	0.044905257	0.051895946	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FBLN7	SCZ	FBLN7	Wald ratio	1	0.013786287	0.0159348	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	IL16	SCZ	IL16	Wald ratio	1	-0.032839742	0.037957624	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GALNT12	GALNT12	SCZ	Wald ratio	1	-0.501029042	0.579220977	3.87E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	EME1	SCZ	EME1	Wald ratio	1	0.014724724	0.017023542	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	INSYN1	SCZ	INSYN1	Wald ratio	1	-0.027297344	0.031573089	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	STT3A	STT3A	SCZ	Wald ratio	1	-0.359169315	0.415527122	3.87E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	AKTIP	SCZ	AKTIP	Inverse variance weighted	2	-0.013967142	0.016160595	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LONP2	SCZ	LONP2	Wald ratio	1	0.020104881	0.02326315	3.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	BASP1	SCZ	BASP1	Wald ratio	1	-0.045382693	0.052521544	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CTSB	SCZ	CTSB	Wald ratio	1	-0.019205257	0.022226698	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MUC6	SCZ	MUC6	Wald ratio	1	-0.016388637	0.018967997	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ALOX12	SCZ	ALOX12	Wald ratio	1	-0.018283457	0.021167534	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF880	SCZ	ZNF880	Wald ratio	1	-0.010226253	0.011839367	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CSE1L	CSE1L	SCZ	Wald ratio	1	0.484634706	0.561135574	3.88E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ERBB3	SCZ	ERBB3	Wald ratio	1	0.026491752	0.030678696	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NTF4	NTF4	SCZ	Wald ratio	1	-0.419385113	0.485695793	3.88E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ANKS6	SCZ	ANKS6	Wald ratio	1	-0.032630712	0.037790943	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TRPC4	TRPC4	SCZ	Wald ratio	1	0.508051318	0.588443277	3.88E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	H2AC21	H2AC21	SCZ	Wald ratio	1	-0.475810246	0.55111464	3.88E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	FUT5	SCZ	FUT5	Wald ratio	1	0.024991773	0.028948	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MEA1	SCZ	MEA1	Inverse variance weighted	2	0.022463947	0.026022385	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TPMT	SCZ	TPMT	Wald ratio	1	0.016641726	0.01928489	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GPRIN3	SCZ	GPRIN3	Inverse variance weighted	2	0.014506355	0.016811553	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NDRG2	SCZ	NDRG2	Wald ratio	1	0.045385578	0.052606514	3.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	C11orf71	C11orf71	SCZ	Wald ratio	1	0.365822174	0.424180095	3.88E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SPEN	SCZ	SPEN	Wald ratio	1	0.043475489	0.050418123	3.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	COX7A2L	SCZ	COX7A2L	Wald ratio	1	0.019462763	0.022570787	3.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PAQR7	SCZ	PAQR7	Wald ratio	1	0.038138135	0.044228442	3.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	YIPF1	SCZ	YIPF1	Wald ratio	1	-0.020498323	0.023796828	3.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ATP9A	SCZ	ATP9A	Inverse variance weighted	2	-0.021008958	0.024400485	3.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	AKNAD1	SCZ	AKNAD1	Wald ratio	1	-0.045692312	0.053091243	3.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ESF1	SCZ	ESF1	Wald ratio	1	0.04410234	0.051249454	3.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	HOMER1	SCZ	HOMER1	Wald ratio	1	-0.027112373	0.031515022	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000270276	ENSG00000270276	SCZ	Wald ratio	1	-0.474060349	0.55111464	3.90E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PYROXD1	SCZ	PYROXD1	Wald ratio	1	-0.011597607	0.013483766	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MRPL35	SCZ	MRPL35	Wald ratio	1	-0.012927524	0.015029973	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MGAM	SCZ	MGAM	Wald ratio	1	-0.012268321	0.014263561	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CIDEA	SCZ	CIDEA	Wald ratio	1	-0.030065804	0.034960237	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MVD	SCZ	MVD	Inverse variance weighted	2	-0.08348405	0.097077282	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF44	ZNF44	SCZ	Wald ratio	1	-0.443417397	0.515646149	3.90E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	UNC13C	SCZ	UNC13C	Wald ratio	1	0.029205475	0.033966784	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CDC42SE2	SCZ	CDC42SE2	Wald ratio	1	-0.045377319	0.05277509	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ABAT	SCZ	ABAT	Inverse variance weighted	2	-0.029862311	0.034731557	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	STMN4	SCZ	STMN4	Inverse variance weighted	2	0.021584816	0.025120633	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CRAMP1	SCZ	CRAMP1	Wald ratio	1	0.019712762	0.022943302	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ALDH7A1	SCZ	ALDH7A1	Inverse variance weighted	2	0.026080803	0.030360864	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SNRNP40	SCZ	SNRNP40	Wald ratio	1	-0.044885227	0.052253498	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMT1B	SCZ	TMT1B	Wald ratio	1	0.037149322	0.043247683	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MORN3	SCZ	MORN3	Wald ratio	1	0.023891307	0.027815321	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	F13A1	SCZ	F13A1	Wald ratio	1	0.023936404	0.027871778	3.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	UBALD2	SCZ	UBALD2	Wald ratio	1	0.024008389	0.027962676	3.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ANKRD63	ANKRD63	SCZ	Wald ratio	1	-0.412259539	0.480207606	3.91E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC4A9	SLC4A9	SCZ	Wald ratio	1	0.489419951	0.570162931	3.91E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ERMAP	ERMAP	SCZ	Wald ratio	1	0.408755906	0.476299213	3.91E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	HAPLN3	SCZ	HAPLN3	Wald ratio	1	0.017663284	0.020587939	3.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MYO5C	SCZ	MYO5C	Wald ratio	1	0.030456209	0.035517445	3.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ARHGAP8	SCZ	ARHGAP8	Inverse variance weighted	2	0.038677923	0.045120942	3.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EPOR	EPOR	SCZ	Wald ratio	1	-0.442001496	0.515646149	3.91E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RIOK3	SCZ	RIOK3	Wald ratio	1	-0.029718022	0.034671025	3.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	STK25	SCZ	STK25	Wald ratio	1	-0.033543164	0.039133692	3.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC22A15	SCZ	SLC22A15	Wald ratio	1	-0.020414092	0.023816441	3.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TNNI3K	SCZ	TNNI3K	Inverse variance weighted	2	0.009659012	0.011272735	3.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PRDM10	PRDM10	SCZ	Wald ratio	1	0.448729	0.523801314	3.92E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SENP3	SCZ	SENP3	Wald ratio	1	-0.028359187	0.033105424	3.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF17	SCZ	ZNF17	Wald ratio	1	-0.018310744	0.021375258	3.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GADL1	GADL1	SCZ	Wald ratio	1	-0.517203544	0.60419427	3.92E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ENSG00000248713	SCZ	ENSG00000248713	Wald ratio	1	-0.039090709	0.045665811	3.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LRRC40	SCZ	LRRC40	Wald ratio	1	-0.026434035	0.030880271	3.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KIAA0513	SCZ	KIAA0513	Wald ratio	1	0.023408627	0.027352472	3.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	COBLL1	SCZ	COBLL1	Inverse variance weighted	2	-0.022588822	0.026395051	3.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FBXO16	FBXO16	SCZ	Wald ratio	1	0.364310637	0.425722695	3.92E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	P2RX4	SCZ	P2RX4	Wald ratio	1	0.013727746	0.016057079	3.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MR1	SCZ	MR1	Wald ratio	1	0.014743357	0.0172521	3.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SPEF1	SCZ	SPEF1	Wald ratio	1	0.021858159	0.025593687	3.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMEM39A	SCZ	TMEM39A	Wald ratio	1	0.01384366	0.016209522	3.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MAL2	SCZ	MAL2	Wald ratio	1	-0.032130671	0.037631658	3.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ORC4	SCZ	ORC4	Wald ratio	1	-0.034772195	0.040730166	3.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	UBE3D	UBE3D	SCZ	Wald ratio	1	-0.492674393	0.577480468	3.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	OSGIN1	SCZ	OSGIN1	Wald ratio	1	0.044005518	0.051592301	3.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GAA	SCZ	GAA	Inverse variance weighted	2	0.009975265	0.011695847	3.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MEF2B	MEF2B	SCZ	Wald ratio	1	-0.33314181	0.390681004	3.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	OR6T1	OR6T1	SCZ	Wald ratio	1	-0.354289605	0.415527122	3.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NLRP7	SCZ	NLRP7	Wald ratio	1	0.047494635	0.055706756	3.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DOCK9	SCZ	DOCK9	Wald ratio	1	-0.042506417	0.049860899	3.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	R3HDM2	R3HDM2	SCZ	Wald ratio	1	0.315369952	0.37006718	3.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SMDT1	SCZ	SMDT1	Inverse variance weighted	2	0.073329186	0.086049199	3.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	A1BG	SCZ	A1BG	Wald ratio	1	-0.033007018	0.038738776	3.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MKS1	SCZ	MKS1	Wald ratio	1	-0.025789493	0.030272861	3.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ORC2	ORC2	SCZ	Wald ratio	1	-0.446617781	0.524278998	3.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ECEL1	ECEL1	SCZ	Wald ratio	1	-0.320174187	0.37587931	3.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	OPTC	SCZ	OPTC	Wald ratio	1	-0.037397191	0.043919997	3.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	APPL2	APPL2	SCZ	Wald ratio	1	-0.47877554	0.562340096	3.95E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DNAH10	DNAH10	SCZ	Inverse variance weighted	2	4.588413184	5.390932279	3.95E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CLK4	SCZ	CLK4	Wald ratio	1	0.043800587	0.051474417	3.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	C1orf56	SCZ	C1orf56	Wald ratio	1	-0.040734392	0.04789122	3.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RMND5B	SCZ	RMND5B	Wald ratio	1	-0.037097494	0.043618981	3.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	IPCEF1	SCZ	IPCEF1	Wald ratio	1	0.025013953	0.029411833	3.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	BAZ1A	SCZ	BAZ1A	Wald ratio	1	-0.029037108	0.034152067	3.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GLIPR1	SCZ	GLIPR1	Wald ratio	1	-0.017840303	0.020982917	3.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MMP15	MMP15	SCZ	Wald ratio	1	-0.486016598	0.571991701	3.95E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SYPL2	SCZ	SYPL2	Wald ratio	1	0.030269131	0.035628771	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ISOC1	SCZ	ISOC1	Wald ratio	1	-0.024596213	0.028958701	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FSD1	SCZ	FSD1	Wald ratio	1	-0.044279388	0.052132967	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DEAF1	SCZ	DEAF1	Wald ratio	1	-0.026806804	0.031561372	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CDC34	SCZ	CDC34	Wald ratio	1	-0.056654371	0.066726259	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SMIM35	SCZ	SMIM35	Wald ratio	1	0.045448752	0.0535341	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCNJ1	SCZ	KCNJ1	Inverse variance weighted	2	-0.027625864	0.032543419	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CCDC24	CCDC24	SCZ	Wald ratio	1	-0.404173228	0.476299213	3.96E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	AKR1B1	SCZ	AKR1B1	Wald ratio	1	-0.034181348	0.040284993	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FREM3	SCZ	FREM3	Wald ratio	1	0.013030031	0.015356759	3.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MEA1	MEA1	SCZ	Wald ratio	1	0.567936601	0.670257475	3.97E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
